treat,id_no,id,size,day,week,period_quarter,egg_tot,off_tot,viability,stop
20% SYA,10,L10,0.91,65,9,1,NA,NA,NA,n
20% SYA,10,L10,0.91,67,9,2,NA,NA,NA,n
20% SYA,10,L10,0.91,69,9,3,NA,NA,NA,n
20% SYA,10,L10,0.91,71,9,4,NA,NA,NA,n
20% SYA,10,L10,0.91,73,10,1,NA,NA,NA,y
20% SYA,10,L10,0.91,75,10,2,NA,NA,NA,y
20% SYA,10,L10,0.91,77,10,3,NA,NA,NA,y
20% SYA,10,L10,0.91,79,10,4,NA,NA,NA,y
20% SYA,10,L10,0.91,81,11,1,NA,NA,NA,y
20% SYA,10,L10,0.91,83,11,2,NA,NA,NA,y
20% SYA,11,L11,0.865,1,1,1,3,3,1,n
20% SYA,11,L11,0.865,2,1,NA,5,5,1,n
20% SYA,11,L11,0.865,3,1,2,1,1,1,n
20% SYA,11,L11,0.865,4,1,NA,11,11,1,n
20% SYA,11,L11,0.865,5,1,3,12,9,0.75,n
20% SYA,11,L11,0.865,6,1,NA,6,2,0.333333333,n
20% SYA,11,L11,0.865,7,1,4,4,4,1,n
20% SYA,11,L11,0.865,9,2,1,46,41,0.891304348,n
20% SYA,11,L11,0.865,11,2,2,22,17,0.772727273,n
20% SYA,11,L11,0.865,13,2,3,22,25,1.136363636,n
20% SYA,11,L11,0.865,15,2,4,19,18,0.947368421,n
20% SYA,11,L11,0.865,17,3,1,26,22,0.846153846,n
20% SYA,11,L11,0.865,19,3,2,18,13,0.722222222,n
20% SYA,11,L11,0.865,21,3,3,13,12,0.923076923,n
20% SYA,11,L11,0.865,23,3,4,7,7,1,n
20% SYA,11,L11,0.865,25,4,1,27,22,0.814814815,n
20% SYA,11,L11,0.865,27,4,2,20,19,0.95,n
20% SYA,11,L11,0.865,29,4,3,21,18,0.857142857,n
20% SYA,11,L11,0.865,31,4,4,23,20,0.869565217,n
20% SYA,11,L11,0.865,33,5,1,35,32,0.914285714,n
20% SYA,11,L11,0.865,35,5,2,15,15,1,n
20% SYA,11,L11,0.865,37,5,3,17,17,1,n
20% SYA,11,L11,0.865,39,5,4,2,2,1,n
20% SYA,11,L11,0.865,41,6,1,33,22,0.666666667,n
20% SYA,11,L11,0.865,43,6,2,18,15,0.833333333,n
20% SYA,11,L11,0.865,45,6,3,16,13,0.8125,n
20% SYA,11,L11,0.865,47,6,4,14,12,0.857142857,n
20% SYA,11,L11,0.865,49,7,1,21,17,0.80952381,n
20% SYA,11,L11,0.865,51,7,2,2,1,0.5,n
20% SYA,11,L11,0.865,53,7,3,0,0,0,n
20% SYA,11,L11,0.865,55,7,4,0,0,0,n
20% SYA,11,L11,0.865,57,8,1,12,2,0.166666667,n
20% SYA,11,L11,0.865,59,8,2,12,9,0.75,n
20% SYA,11,L11,0.865,61,8,3,8,7,0.875,n
20% SYA,11,L11,0.865,63,8,4,0,0,0,n
20% SYA,11,L11,0.865,65,9,1,NA,NA,NA,n
20% SYA,11,L11,0.865,67,9,2,NA,NA,NA,n
20% SYA,11,L11,0.865,69,9,3,NA,NA,NA,n
20% SYA,11,L11,0.865,71,9,4,NA,NA,NA,n
20% SYA,11,L11,0.865,73,10,1,NA,NA,NA,y
20% SYA,11,L11,0.865,75,10,2,NA,NA,NA,y
20% SYA,11,L11,0.865,77,10,3,NA,NA,NA,y
20% SYA,11,L11,0.865,79,10,4,NA,NA,NA,y
20% SYA,11,L11,0.865,81,11,1,NA,NA,NA,y
20% SYA,11,L11,0.865,83,11,2,NA,NA,NA,y
120% SYA,12,L12,1.025,1,1,1,13,15,1.153846154,n
120% SYA,12,L12,1.025,2,1,NA,10,10,1,n
120% SYA,12,L12,1.025,3,1,2,7,4,0.571428571,n
120% SYA,12,L12,1.025,4,1,NA,9,9,1,n
120% SYA,12,L12,1.025,5,1,3,12,13,1.083333333,n
120% SYA,12,L12,1.025,6,1,NA,11,8,0.727272727,n
120% SYA,12,L12,1.025,7,1,4,20,2,0.1,n
120% SYA,12,L12,1.025,9,2,1,36,28,0.777777778,n
120% SYA,12,L12,1.025,11,2,2,24,22,0.916666667,n
120% SYA,12,L12,1.025,13,2,3,17,20,1.176470588,n
120% SYA,12,L12,1.025,15,2,4,8,13,1.625,n
120% SYA,12,L12,1.025,17,3,1,17,10,0.588235294,n
120% SYA,12,L12,1.025,19,3,2,5,6,1.2,n
120% SYA,12,L12,1.025,21,3,3,6,6,1,n
120% SYA,12,L12,1.025,23,3,4,9,6,0.666666667,n
120% SYA,12,L12,1.025,25,4,1,13,14,1.076923077,n
120% SYA,12,L12,1.025,27,4,2,12,9,0.75,n
120% SYA,12,L12,1.025,29,4,3,6,1,0.166666667,n
120% SYA,12,L12,1.025,31,4,4,9,0,0,n
120% SYA,12,L12,1.025,33,5,1,33,10,0.303030303,n
120% SYA,12,L12,1.025,35,5,2,13,8,0.615384615,n
120% SYA,12,L12,1.025,37,5,3,16,13,0.8125,n
120% SYA,12,L12,1.025,39,5,4,19,13,0.684210526,n
120% SYA,12,L12,1.025,41,6,1,17,9,0.529411765,n
120% SYA,12,L12,1.025,43,6,2,10,1,0.1,n
120% SYA,12,L12,1.025,45,6,3,1,0,0,n
120% SYA,12,L12,1.025,47,6,4,0,0,0,n
120% SYA,12,L12,1.025,49,7,1,4,0,0,n
120% SYA,12,L12,1.025,51,7,2,1,0,0,n
120% SYA,12,L12,1.025,53,7,3,0,0,0,n
120% SYA,12,L12,1.025,55,7,4,NA,NA,NA,n
120% SYA,12,L12,1.025,57,8,1,NA,NA,NA,n
120% SYA,12,L12,1.025,59,8,2,NA,NA,NA,n
120% SYA,12,L12,1.025,61,8,3,NA,NA,NA,n
120% SYA,12,L12,1.025,63,8,4,NA,NA,NA,n
120% SYA,12,L12,1.025,65,9,1,NA,NA,NA,n
120% SYA,12,L12,1.025,67,9,2,NA,NA,NA,n
120% SYA,12,L12,1.025,69,9,3,NA,NA,NA,n
120% SYA,12,L12,1.025,71,9,4,NA,NA,NA,n
120% SYA,12,L12,1.025,73,10,1,NA,NA,NA,n
120% SYA,12,L12,1.025,75,10,2,NA,NA,NA,n
120% SYA,12,L12,1.025,77,10,3,NA,NA,NA,n
120% SYA,12,L12,1.025,79,10,4,NA,NA,NA,y
120% SYA,12,L12,1.025,81,11,1,NA,NA,NA,y
120% SYA,12,L12,1.025,83,11,2,NA,NA,NA,y
100% SYA,13,L13,1.045,1,1,1,10,9,0.9,n
100% SYA,13,L13,1.045,2,1,NA,2,3,1.5,n
100% SYA,13,L13,1.045,3,1,2,7,7,1,n
100% SYA,13,L13,1.045,4,1,NA,2,3,1.5,n
100% SYA,13,L13,1.045,5,1,3,5,4,0.8,n
100% SYA,13,L13,1.045,6,1,NA,3,3,1,n
100% SYA,13,L13,1.045,7,1,4,8,4,0.5,n
100% SYA,13,L13,1.045,9,2,1,16,14,0.875,n
100% SYA,13,L13,1.045,11,2,2,10,6,0.6,n
100% SYA,13,L13,1.045,13,2,3,2,2,1,n
100% SYA,13,L13,1.045,15,2,4,16,10,0.625,n
100% SYA,13,L13,1.045,17,3,1,17,15,0.882352941,n
100% SYA,13,L13,1.045,19,3,2,4,3,0.75,n
100% SYA,13,L13,1.045,21,3,3,10,6,0.6,n
100% SYA,13,L13,1.045,23,3,4,7,5,0.714285714,n
100% SYA,13,L13,1.045,25,4,1,4,0,0,n
100% SYA,13,L13,1.045,27,4,2,13,7,0.538461538,n
100% SYA,13,L13,1.045,29,4,3,11,6,0.545454545,n
100% SYA,13,L13,1.045,31,4,4,9,2,0.222222222,n
100% SYA,13,L13,1.045,33,5,1,2,2,1,n
100% SYA,13,L13,1.045,35,5,2,NA,NA,NA,n
100% SYA,13,L13,1.045,37,5,3,NA,NA,NA,n
100% SYA,13,L13,1.045,39,5,4,NA,NA,NA,n
100% SYA,13,L13,1.045,41,6,1,NA,NA,NA,n
100% SYA,13,L13,1.045,43,6,2,NA,NA,NA,n
100% SYA,13,L13,1.045,45,6,3,NA,NA,NA,n
100% SYA,13,L13,1.045,47,6,4,NA,NA,NA,n
100% SYA,13,L13,1.045,49,7,1,NA,NA,NA,n
100% SYA,13,L13,1.045,51,7,2,NA,NA,NA,n
100% SYA,13,L13,1.045,53,7,3,NA,NA,NA,n
100% SYA,13,L13,1.045,55,7,4,NA,NA,NA,n
100% SYA,13,L13,1.045,57,8,1,NA,NA,NA,n
100% SYA,13,L13,1.045,59,8,2,NA,NA,NA,n
100% SYA,13,L13,1.045,61,8,3,NA,NA,NA,n
100% SYA,13,L13,1.045,63,8,4,NA,NA,NA,n
100% SYA,13,L13,1.045,65,9,1,NA,NA,NA,n
100% SYA,13,L13,1.045,67,9,2,NA,NA,NA,n
100% SYA,13,L13,1.045,69,9,3,NA,NA,NA,n
100% SYA,13,L13,1.045,71,9,4,NA,NA,NA,n
100% SYA,13,L13,1.045,73,10,1,NA,NA,NA,y
100% SYA,13,L13,1.045,75,10,2,NA,NA,NA,y
100% SYA,13,L13,1.045,77,10,3,NA,NA,NA,y
100% SYA,13,L13,1.045,79,10,4,NA,NA,NA,y
100% SYA,13,L13,1.045,81,11,1,NA,NA,NA,y
100% SYA,13,L13,1.045,83,11,2,NA,NA,NA,y
120% SYA,14,L14,1.05,1,1,1,10,10,1,n
120% SYA,14,L14,1.05,2,1,NA,7,6,0.857142857,n
120% SYA,14,L14,1.05,3,1,2,10,7,0.7,n
120% SYA,14,L14,1.05,4,1,NA,18,14,0.777777778,n
120% SYA,14,L14,1.05,5,1,3,9,9,1,n
120% SYA,14,L14,1.05,6,1,NA,11,9,0.818181818,n
120% SYA,14,L14,1.05,7,1,4,20,19,0.95,n
120% SYA,14,L14,1.05,9,2,1,41,35,0.853658537,n
120% SYA,14,L14,1.05,11,2,2,2,3,1.5,n
120% SYA,14,L14,1.05,13,2,3,NA,NA,NA,n
120% SYA,14,L14,1.05,15,2,4,NA,NA,NA,n
120% SYA,14,L14,1.05,17,3,1,NA,NA,NA,n
120% SYA,14,L14,1.05,19,3,2,NA,NA,NA,n
120% SYA,14,L14,1.05,21,3,3,NA,NA,NA,n
120% SYA,14,L14,1.05,23,3,4,NA,NA,NA,n
120% SYA,14,L14,1.05,25,4,1,NA,NA,NA,n
120% SYA,14,L14,1.05,27,4,2,NA,NA,NA,n
120% SYA,14,L14,1.05,29,4,3,NA,NA,NA,n
120% SYA,14,L14,1.05,31,4,4,NA,NA,NA,n
120% SYA,14,L14,1.05,33,5,1,NA,NA,NA,n
120% SYA,14,L14,1.05,35,5,2,NA,NA,NA,n
120% SYA,14,L14,1.05,37,5,3,NA,NA,NA,n
120% SYA,14,L14,1.05,39,5,4,NA,NA,NA,n
120% SYA,14,L14,1.05,41,6,1,NA,NA,NA,n
120% SYA,14,L14,1.05,43,6,2,NA,NA,NA,n
120% SYA,14,L14,1.05,45,6,3,NA,NA,NA,n
120% SYA,14,L14,1.05,47,6,4,NA,NA,NA,n
120% SYA,14,L14,1.05,49,7,1,NA,NA,NA,n
120% SYA,14,L14,1.05,51,7,2,NA,NA,NA,n
120% SYA,14,L14,1.05,53,7,3,NA,NA,NA,n
120% SYA,14,L14,1.05,55,7,4,NA,NA,NA,n
120% SYA,14,L14,1.05,57,8,1,NA,NA,NA,n
120% SYA,14,L14,1.05,59,8,2,NA,NA,NA,n
120% SYA,14,L14,1.05,61,8,3,NA,NA,NA,n
120% SYA,14,L14,1.05,63,8,4,NA,NA,NA,n
120% SYA,14,L14,1.05,65,9,1,NA,NA,NA,n
120% SYA,14,L14,1.05,67,9,2,NA,NA,NA,n
120% SYA,14,L14,1.05,69,9,3,NA,NA,NA,n
120% SYA,14,L14,1.05,71,9,4,NA,NA,NA,n
120% SYA,14,L14,1.05,73,10,1,NA,NA,NA,n
120% SYA,14,L14,1.05,75,10,2,NA,NA,NA,n
120% SYA,14,L14,1.05,77,10,3,NA,NA,NA,n
120% SYA,14,L14,1.05,79,10,4,NA,NA,NA,y
120% SYA,14,L14,1.05,81,11,1,NA,NA,NA,y
120% SYA,14,L14,1.05,83,11,2,NA,NA,NA,y
100% SYA,15,L15,1.02,1,1,1,0,0,0,n
100% SYA,15,L15,1.02,2,1,NA,11,11,1,n
100% SYA,15,L15,1.02,3,1,2,4,4,1,n
100% SYA,15,L15,1.02,4,1,NA,15,7,0.466666667,n
100% SYA,15,L15,1.02,5,1,3,18,12,0.666666667,n
100% SYA,15,L15,1.02,6,1,NA,8,7,0.875,n
100% SYA,15,L15,1.02,7,1,4,39,30,0.769230769,n
100% SYA,15,L15,1.02,9,2,1,34,31,0.911764706,n
100% SYA,15,L15,1.02,11,2,2,27,21,0.777777778,n
100% SYA,15,L15,1.02,13,2,3,29,26,0.896551724,n
100% SYA,15,L15,1.02,15,2,4,28,28,1,n
100% SYA,15,L15,1.02,17,3,1,20,17,0.85,n
100% SYA,15,L15,1.02,19,3,2,10,5,0.5,n
100% SYA,15,L15,1.02,21,3,3,26,22,0.846153846,n
100% SYA,15,L15,1.02,23,3,4,22,12,0.545454545,n
100% SYA,15,L15,1.02,25,4,1,16,16,1,n
100% SYA,15,L15,1.02,27,4,2,14,14,1,n
100% SYA,15,L15,1.02,29,4,3,20,20,1,n
100% SYA,15,L15,1.02,31,4,4,42,39,0.928571429,n
100% SYA,15,L15,1.02,33,5,1,36,30,0.833333333,n
100% SYA,15,L15,1.02,35,5,2,11,4,0.363636364,n
100% SYA,15,L15,1.02,37,5,3,33,33,1,n
100% SYA,15,L15,1.02,39,5,4,25,22,0.88,n
100% SYA,15,L15,1.02,41,6,1,28,23,0.821428571,n
100% SYA,15,L15,1.02,43,6,2,7,9,1.285714286,n
100% SYA,15,L15,1.02,45,6,3,16,14,0.875,n
100% SYA,15,L15,1.02,47,6,4,17,10,0.588235294,n
100% SYA,15,L15,1.02,49,7,1,6,6,1,n
100% SYA,15,L15,1.02,51,7,2,5,2,0.4,n
100% SYA,15,L15,1.02,53,7,3,10,8,0.8,n
100% SYA,15,L15,1.02,55,7,4,2,3,1.5,n
100% SYA,15,L15,1.02,57,8,1,4,4,1,n
100% SYA,15,L15,1.02,59,8,2,0,0,0,n
100% SYA,15,L15,1.02,61,8,3,0,0,0,n
100% SYA,15,L15,1.02,63,8,4,0,0,0,n
100% SYA,15,L15,1.02,65,9,1,1,0,0,n
100% SYA,15,L15,1.02,67,9,2,NA,NA,NA,n
100% SYA,15,L15,1.02,69,9,3,NA,NA,NA,n
100% SYA,15,L15,1.02,71,9,4,NA,NA,NA,n
100% SYA,15,L15,1.02,73,10,1,NA,NA,NA,y
100% SYA,15,L15,1.02,75,10,2,NA,NA,NA,y
100% SYA,15,L15,1.02,77,10,3,NA,NA,NA,y
100% SYA,15,L15,1.02,79,10,4,NA,NA,NA,y
100% SYA,15,L15,1.02,81,11,1,NA,NA,NA,y
100% SYA,15,L15,1.02,83,11,2,NA,NA,NA,y
120% SYA,16,L16,1.025,1,1,1,18,15,0.833333333,n
120% SYA,16,L16,1.025,2,1,NA,10,7,0.7,n
120% SYA,16,L16,1.025,3,1,2,1,1,1,n
120% SYA,16,L16,1.025,4,1,NA,13,9,0.692307692,n
120% SYA,16,L16,1.025,5,1,3,5,6,1.2,n
120% SYA,16,L16,1.025,6,1,NA,12,10,0.833333333,n
120% SYA,16,L16,1.025,7,1,4,23,20,0.869565217,n
120% SYA,16,L16,1.025,9,2,1,38,32,0.842105263,n
120% SYA,16,L16,1.025,11,2,2,20,12,0.6,n
120% SYA,16,L16,1.025,13,2,3,16,13,0.8125,n
120% SYA,16,L16,1.025,15,2,4,39,34,0.871794872,n
120% SYA,16,L16,1.025,17,3,1,15,14,0.933333333,n
120% SYA,16,L16,1.025,19,3,2,9,7,0.777777778,n
120% SYA,16,L16,1.025,21,3,3,15,13,0.866666667,n
120% SYA,16,L16,1.025,23,3,4,18,8,0.444444444,n
120% SYA,16,L16,1.025,25,4,1,28,25,0.892857143,n
120% SYA,16,L16,1.025,27,4,2,17,16,0.941176471,n
120% SYA,16,L16,1.025,29,4,3,19,15,0.789473684,n
120% SYA,16,L16,1.025,31,4,4,23,18,0.782608696,n
120% SYA,16,L16,1.025,33,5,1,25,24,0.96,n
120% SYA,16,L16,1.025,35,5,2,15,15,1,n
120% SYA,16,L16,1.025,37,5,3,17,14,0.823529412,n
120% SYA,16,L16,1.025,39,5,4,1,1,1,n
120% SYA,16,L16,1.025,41,6,1,26,22,0.846153846,n
120% SYA,16,L16,1.025,43,6,2,14,12,0.857142857,n
120% SYA,16,L16,1.025,45,6,3,8,7,0.875,n
120% SYA,16,L16,1.025,47,6,4,9,8,0.888888889,n
120% SYA,16,L16,1.025,49,7,1,12,6,0.5,n
120% SYA,16,L16,1.025,51,7,2,5,5,1,n
120% SYA,16,L16,1.025,53,7,3,0,0,0,n
120% SYA,16,L16,1.025,55,7,4,3,1,0.333333333,n
120% SYA,16,L16,1.025,57,8,1,0,0,0,n
120% SYA,16,L16,1.025,59,8,2,0,0,0,n
120% SYA,16,L16,1.025,61,8,3,0,0,0,n
120% SYA,16,L16,1.025,63,8,4,0,0,0,n
120% SYA,16,L16,1.025,65,9,1,0,0,0,n
120% SYA,16,L16,1.025,67,9,2,0,0,0,n
120% SYA,16,L16,1.025,69,9,3,0,0,0,n
120% SYA,16,L16,1.025,71,9,4,0,0,0,n
120% SYA,16,L16,1.025,73,10,1,0,0,0,n
120% SYA,16,L16,1.025,75,10,2,0,0,0,n
120% SYA,16,L16,1.025,77,10,3,0,0,0,n
120% SYA,16,L16,1.025,79,10,4,NA,NA,NA,y
120% SYA,16,L16,1.025,81,11,1,NA,NA,NA,y
120% SYA,16,L16,1.025,83,11,2,NA,NA,NA,y
100% SYA,17,L17,NA,1,1,1,7,8,1.142857143,n
100% SYA,17,L17,NA,2,1,NA,NA,NA,NA,n
100% SYA,17,L17,NA,3,1,2,NA,NA,NA,n
100% SYA,17,L17,NA,4,1,NA,NA,NA,NA,n
100% SYA,17,L17,NA,5,1,3,NA,NA,NA,n
100% SYA,17,L17,NA,6,1,NA,NA,NA,NA,n
100% SYA,17,L17,NA,7,1,4,NA,NA,NA,n
100% SYA,17,L17,NA,9,2,1,NA,NA,NA,n
100% SYA,17,L17,NA,11,2,2,NA,NA,NA,n
100% SYA,17,L17,NA,13,2,3,NA,NA,NA,n
100% SYA,17,L17,NA,15,2,4,NA,NA,NA,n
100% SYA,17,L17,NA,17,3,1,NA,NA,NA,n
100% SYA,17,L17,NA,19,3,2,NA,NA,NA,n
100% SYA,17,L17,NA,21,3,3,NA,NA,NA,n
100% SYA,17,L17,NA,23,3,4,NA,NA,NA,n
100% SYA,17,L17,NA,25,4,1,NA,NA,NA,n
100% SYA,17,L17,NA,27,4,2,NA,NA,NA,n
100% SYA,17,L17,NA,29,4,3,NA,NA,NA,n
100% SYA,17,L17,NA,31,4,4,NA,NA,NA,n
100% SYA,17,L17,NA,33,5,1,NA,NA,NA,n
100% SYA,17,L17,NA,35,5,2,NA,NA,NA,n
100% SYA,17,L17,NA,37,5,3,NA,NA,NA,n
100% SYA,17,L17,NA,39,5,4,NA,NA,NA,n
100% SYA,17,L17,NA,41,6,1,NA,NA,NA,n
100% SYA,17,L17,NA,43,6,2,NA,NA,NA,n
100% SYA,17,L17,NA,45,6,3,NA,NA,NA,n
100% SYA,17,L17,NA,47,6,4,NA,NA,NA,n
100% SYA,17,L17,NA,49,7,1,NA,NA,NA,n
100% SYA,17,L17,NA,51,7,2,NA,NA,NA,n
100% SYA,17,L17,NA,53,7,3,NA,NA,NA,n
100% SYA,17,L17,NA,55,7,4,NA,NA,NA,n
100% SYA,17,L17,NA,57,8,1,NA,NA,NA,n
100% SYA,17,L17,NA,59,8,2,NA,NA,NA,n
100% SYA,17,L17,NA,61,8,3,NA,NA,NA,n
100% SYA,17,L17,NA,63,8,4,NA,NA,NA,n
100% SYA,17,L17,NA,65,9,1,NA,NA,NA,n
100% SYA,17,L17,NA,67,9,2,NA,NA,NA,n
100% SYA,17,L17,NA,69,9,3,NA,NA,NA,n
100% SYA,17,L17,NA,71,9,4,NA,NA,NA,n
100% SYA,17,L17,NA,73,10,1,NA,NA,NA,y
100% SYA,17,L17,NA,75,10,2,NA,NA,NA,y
100% SYA,17,L17,NA,77,10,3,NA,NA,NA,y
100% SYA,17,L17,NA,79,10,4,NA,NA,NA,y
100% SYA,17,L17,NA,81,11,1,NA,NA,NA,y
100% SYA,17,L17,NA,83,11,2,NA,NA,NA,y
20% SYA,18,L18,0.955,1,1,1,9,8,0.888888889,n
20% SYA,18,L18,0.955,2,1,NA,0,1,0,n
20% SYA,18,L18,0.955,3,1,2,13,13,1,n
20% SYA,18,L18,0.955,4,1,NA,9,9,1,n
20% SYA,18,L18,0.955,5,1,3,8,6,0.75,n
20% SYA,18,L18,0.955,6,1,NA,5,6,1.2,n
20% SYA,18,L18,0.955,7,1,4,13,3,0.230769231,n
20% SYA,18,L18,0.955,9,2,1,39,27,0.692307692,n
20% SYA,18,L18,0.955,11,2,2,25,22,0.88,n
20% SYA,18,L18,0.955,13,2,3,22,23,1.045454545,n
20% SYA,18,L18,0.955,15,2,4,32,31,0.96875,n
20% SYA,18,L18,0.955,17,3,1,20,19,0.95,n
20% SYA,18,L18,0.955,19,3,2,11,11,1,n
20% SYA,18,L18,0.955,21,3,3,10,12,1.2,n
20% SYA,18,L18,0.955,23,3,4,18,12,0.666666667,n
20% SYA,18,L18,0.955,25,4,1,21,17,0.80952381,n
20% SYA,18,L18,0.955,27,4,2,16,14,0.875,n
20% SYA,18,L18,0.955,29,4,3,9,9,1,n
20% SYA,18,L18,0.955,31,4,4,19,8,0.421052632,n
20% SYA,18,L18,0.955,33,5,1,30,15,0.5,n
20% SYA,18,L18,0.955,35,5,2,15,14,0.933333333,n
20% SYA,18,L18,0.955,37,5,3,20,19,0.95,n
20% SYA,18,L18,0.955,39,5,4,17,11,0.647058824,n
20% SYA,18,L18,0.955,41,6,1,25,17,0.68,n
20% SYA,18,L18,0.955,43,6,2,2,2,1,n
20% SYA,18,L18,0.955,45,6,3,1,0,0,n
20% SYA,18,L18,0.955,47,6,4,6,9,1.5,n
20% SYA,18,L18,0.955,49,7,1,7,5,0.714285714,n
20% SYA,18,L18,0.955,51,7,2,10,8,0.8,n
20% SYA,18,L18,0.955,53,7,3,7,6,0.857142857,n
20% SYA,18,L18,0.955,55,7,4,1,1,1,n
20% SYA,18,L18,0.955,57,8,1,NA,NA,NA,n
20% SYA,18,L18,0.955,59,8,2,NA,NA,NA,n
20% SYA,18,L18,0.955,61,8,3,NA,NA,NA,n
20% SYA,18,L18,0.955,63,8,4,NA,NA,NA,n
20% SYA,18,L18,0.955,65,9,1,NA,NA,NA,n
20% SYA,18,L18,0.955,67,9,2,NA,NA,NA,n
20% SYA,18,L18,0.955,69,9,3,NA,NA,NA,n
20% SYA,18,L18,0.955,71,9,4,NA,NA,NA,n
20% SYA,18,L18,0.955,73,10,1,NA,NA,NA,y
20% SYA,18,L18,0.955,75,10,2,NA,NA,NA,y
20% SYA,18,L18,0.955,77,10,3,NA,NA,NA,y
20% SYA,18,L18,0.955,79,10,4,NA,NA,NA,y
20% SYA,18,L18,0.955,81,11,1,NA,NA,NA,y
20% SYA,18,L18,0.955,83,11,2,NA,NA,NA,y
100% SYA,19,L19,NA,1,1,1,5,4,0.8,n
100% SYA,19,L19,NA,2,1,NA,7,5,0.714285714,n
100% SYA,19,L19,NA,3,1,2,5,6,1.2,n
100% SYA,19,L19,NA,4,1,NA,8,6,0.75,n
100% SYA,19,L19,NA,5,1,3,11,11,1,n
100% SYA,19,L19,NA,6,1,NA,10,10,1,n
100% SYA,19,L19,NA,7,1,4,16,13,0.8125,n
100% SYA,19,L19,NA,9,2,1,50,46,0.92,n
100% SYA,19,L19,NA,11,2,2,34,30,0.882352941,n
100% SYA,19,L19,NA,13,2,3,17,2,0.117647059,n
100% SYA,19,L19,NA,15,2,4,NA,NA,NA,n
100% SYA,19,L19,NA,17,3,1,NA,NA,NA,n
100% SYA,19,L19,NA,19,3,2,NA,NA,NA,n
100% SYA,19,L19,NA,21,3,3,NA,NA,NA,n
100% SYA,19,L19,NA,23,3,4,NA,NA,NA,n
100% SYA,19,L19,NA,25,4,1,NA,NA,NA,n
100% SYA,19,L19,NA,27,4,2,NA,NA,NA,n
100% SYA,19,L19,NA,29,4,3,NA,NA,NA,n
100% SYA,19,L19,NA,31,4,4,NA,NA,NA,n
100% SYA,19,L19,NA,33,5,1,NA,NA,NA,n
100% SYA,19,L19,NA,35,5,2,NA,NA,NA,n
100% SYA,19,L19,NA,37,5,3,NA,NA,NA,n
100% SYA,19,L19,NA,39,5,4,NA,NA,NA,n
100% SYA,19,L19,NA,41,6,1,NA,NA,NA,n
100% SYA,19,L19,NA,43,6,2,NA,NA,NA,n
100% SYA,19,L19,NA,45,6,3,NA,NA,NA,n
100% SYA,19,L19,NA,47,6,4,NA,NA,NA,n
100% SYA,19,L19,NA,49,7,1,NA,NA,NA,n
100% SYA,19,L19,NA,51,7,2,NA,NA,NA,n
100% SYA,19,L19,NA,53,7,3,NA,NA,NA,n
100% SYA,19,L19,NA,55,7,4,NA,NA,NA,n
100% SYA,19,L19,NA,57,8,1,NA,NA,NA,n
100% SYA,19,L19,NA,59,8,2,NA,NA,NA,n
100% SYA,19,L19,NA,61,8,3,NA,NA,NA,n
100% SYA,19,L19,NA,63,8,4,NA,NA,NA,n
100% SYA,19,L19,NA,65,9,1,NA,NA,NA,n
100% SYA,19,L19,NA,67,9,2,NA,NA,NA,n
100% SYA,19,L19,NA,69,9,3,NA,NA,NA,n
100% SYA,19,L19,NA,71,9,4,NA,NA,NA,n
100% SYA,19,L19,NA,73,10,1,NA,NA,NA,y
100% SYA,19,L19,NA,75,10,2,NA,NA,NA,y
100% SYA,19,L19,NA,77,10,3,NA,NA,NA,y
100% SYA,19,L19,NA,79,10,4,NA,NA,NA,y
100% SYA,19,L19,NA,81,11,1,NA,NA,NA,y
100% SYA,19,L19,NA,83,11,2,NA,NA,NA,y
100% SYA,20,L20,NA,1,1,1,0,0,0,n
100% SYA,20,L20,NA,2,1,NA,NA,NA,NA,n
100% SYA,20,L20,NA,3,1,2,NA,NA,NA,n
100% SYA,20,L20,NA,4,1,NA,NA,NA,NA,n
100% SYA,20,L20,NA,5,1,3,NA,NA,NA,n
100% SYA,20,L20,NA,6,1,NA,NA,NA,NA,n
100% SYA,20,L20,NA,7,1,4,NA,NA,NA,n
100% SYA,20,L20,NA,9,2,1,NA,NA,NA,n
100% SYA,20,L20,NA,11,2,2,NA,NA,NA,n
100% SYA,20,L20,NA,13,2,3,NA,NA,NA,n
100% SYA,20,L20,NA,15,2,4,NA,NA,NA,n
100% SYA,20,L20,NA,17,3,1,NA,NA,NA,n
100% SYA,20,L20,NA,19,3,2,NA,NA,NA,n
100% SYA,20,L20,NA,21,3,3,NA,NA,NA,n
100% SYA,20,L20,NA,23,3,4,NA,NA,NA,n
100% SYA,20,L20,NA,25,4,1,NA,NA,NA,n
100% SYA,20,L20,NA,27,4,2,NA,NA,NA,n
100% SYA,20,L20,NA,29,4,3,NA,NA,NA,n
100% SYA,20,L20,NA,31,4,4,NA,NA,NA,n
100% SYA,20,L20,NA,33,5,1,NA,NA,NA,n
100% SYA,20,L20,NA,35,5,2,NA,NA,NA,n
100% SYA,20,L20,NA,37,5,3,NA,NA,NA,n
100% SYA,20,L20,NA,39,5,4,NA,NA,NA,n
100% SYA,20,L20,NA,41,6,1,NA,NA,NA,n
100% SYA,20,L20,NA,43,6,2,NA,NA,NA,n
100% SYA,20,L20,NA,45,6,3,NA,NA,NA,n
100% SYA,20,L20,NA,47,6,4,NA,NA,NA,n
100% SYA,20,L20,NA,49,7,1,NA,NA,NA,n
100% SYA,20,L20,NA,51,7,2,NA,NA,NA,n
